TimeStamp,BYA_PLC_GE3010C_ExhaustTemp_LB,BYA_PLC_TT3201_PV,CLUSTER,OVER_BY,HEALTH
2024-01-13 13:00:00+07:00,845.38,98.08,1,0.37,94.85
2024-01-13 14:00:00+07:00,843.35,98.89,1,0.15,97.88
2024-01-13 15:00:00+07:00,842.42,103.82,1,0,100
2024-01-13 16:00:00+07:00,842.42,103.82,1,0,100
2024-01-13 17:00:00+07:00,840.61,108.44,1,0,100
2024-01-13 18:00:00+07:00,844.59,114.06,1,0,100
2024-01-13 19:00:00+07:00,846.36,116.1,1,0,100
2024-01-13 20:00:00+07:00,847.2,112.72,1,0,100
2024-01-13 21:00:00+07:00,846.6,111.94,1,0,100
2024-01-13 22:00:00+07:00,847.25,112.38,1,0,100
2024-01-13 23:00:00+07:00,846.78,113.54,1,0,100
2024-01-14 01:00:00+07:00,847.21,100.46,1,0.23,96.77
2024-01-14 02:00:00+07:00,846.32,98.46,1,0.39,94.58
2024-01-14 03:00:00+07:00,846.32,98.46,1,0.39,94.58
2024-01-14 04:00:00+07:00,849.24,100.19,1,0.42,94.18
2024-01-14 05:00:00+07:00,850.76,102.16,1,0.33,95.4
2024-01-14 06:00:00+07:00,850.91,102.82,1,0.27,96.22
2024-01-14 07:00:00+07:00,846.06,100.34,1,0.16,97.74
2024-01-14 08:00:00+07:00,847.77,96.89,1,0.7,90.48
2024-01-14 09:00:00+07:00,850.26,86.26,1,2.72,67.8
2024-01-14 10:00:00+07:00,849.81,95.62,1,1.06,85.95
2024-01-14 11:00:00+07:00,854.23,102.02,1,0.68,90.74
2024-01-14 12:00:00+07:00,845.78,98.42,1,0.36,94.99
2024-01-14 13:00:00+07:00,845.68,92.91,1,1.11,85.34
2024-01-14 14:00:00+07:00,844.25,88.87,1,1.66,78.89
2024-01-14 16:00:00+07:00,845.66,98.58,1,0.33,95.4
2024-01-14 17:00:00+07:00,850.15,106.34,1,0,100
2024-01-14 18:00:00+07:00,853.52,108.63,1,0.01,99.86
2024-01-14 19:00:00+07:00,853.52,108.63,1,0.01,99.86
2024-01-14 20:00:00+07:00,856.1,108.27,1,0.28,96.08
2024-01-14 21:00:00+07:00,853.46,107.83,1,0.06,99.15
2024-01-14 22:00:00+07:00,855.59,109.66,1,0.13,98.16
2024-01-14 23:00:00+07:00,856.89,110.14,1,0.23,96.77
2024-01-15 00:00:00+07:00,850.14,108.99,1,0,100
2024-01-15 01:00:00+07:00,843.82,100.41,1,0.01,99.86
2024-01-15 02:00:00+07:00,843.82,100.41,1,0.01,99.86
2024-01-15 03:00:00+07:00,854.89,100.58,1,0.92,87.68
2024-01-15 04:00:00+07:00,855.17,100.48,1,0.96,87.18
2024-01-15 05:00:00+07:00,854.37,101.85,1,0.71,90.35
2024-01-15 06:00:00+07:00,853.68,103.37,1,0.48,93.37
2024-01-15 07:00:00+07:00,852.55,100.44,1,0.69,90.61
2024-01-15 08:00:00+07:00,852.44,99.43,1,0.8,89.2
2024-01-15 09:00:00+07:00,851.86,96.51,1,1.13,85.09
2024-01-15 10:00:00+07:00,851.91,94.37,1,1.45,81.29
2024-01-15 11:00:00+07:00,850.15,95.5,1,1.11,85.34
2024-01-15 12:00:00+07:00,850.57,97.98,1,0.81,89.07
2024-01-15 13:00:00+07:00,843.92,98.01,1,0.29,95.94
2024-01-15 14:00:00+07:00,843.76,99.65,1,0.09,98.72
2024-01-15 15:00:00+07:00,843.2,99.34,1,0.09,98.72
2024-01-15 16:00:00+07:00,843.47,99.86,1,0.05,99.29
2024-01-15 17:00:00+07:00,842.78,99.08,1,0.1,98.58
2024-01-15 18:00:00+07:00,842.66,99.32,1,0.06,99.15
2024-01-15 19:00:00+07:00,845.41,100.59,1,0.09,98.72
2024-01-15 20:00:00+07:00,849.56,106.82,1,0,100
2024-01-15 21:00:00+07:00,847.68,115.12,1,0,100
2024-01-15 22:00:00+07:00,846.52,115.71,1,0,100
2024-01-15 23:00:00+07:00,843.43,106.16,1,0,100
2024-01-16 00:00:00+07:00,842.92,94.81,1,0.64,91.26
2024-01-16 01:00:00+07:00,842.79,91.15,1,1.17,84.61
2024-01-16 02:00:00+07:00,842.32,91.98,1,1.01,86.56
2024-01-16 03:00:00+07:00,842.46,94.14,1,0.7,90.48
2024-01-16 04:00:00+07:00,843.74,95.34,1,0.62,91.52
2024-01-16 05:00:00+07:00,844.62,95.29,1,0.68,90.74
2024-01-16 06:00:00+07:00,844.62,95.29,1,0.68,90.74
2024-01-16 07:00:00+07:00,844.43,93.72,1,0.89,88.06
2024-01-16 08:00:00+07:00,844.22,93.67,1,0.88,88.19
2024-01-16 09:00:00+07:00,844.46,93.96,1,0.86,88.44
2024-01-16 10:00:00+07:00,844.21,92.92,1,1,86.69
2024-01-16 11:00:00+07:00,844.21,92.92,1,1,86.69
2024-01-16 12:00:00+07:00,840.44,91,1,1.05,86.07
2024-01-16 13:00:00+07:00,842.74,93.86,1,0.76,89.71
2024-01-16 14:00:00+07:00,847.45,98.21,1,0.51,92.97
2024-01-16 15:00:00+07:00,850.19,103.05,1,0.19,97.32
2024-01-16 16:00:00+07:00,849.43,105.79,1,0,100
2024-01-16 17:00:00+07:00,851.03,108.67,1,0,100
2024-01-16 18:00:00+07:00,851.03,108.67,1,0,100
2024-01-16 19:00:00+07:00,851.03,108.67,1,0,100
2024-01-16 20:00:00+07:00,850.56,116.47,1,0,100
2024-01-16 22:00:00+07:00,852.62,101.45,1,0.58,92.05
2024-01-16 23:00:00+07:00,844.3,95.89,1,0.58,92.05
2024-01-17 00:00:00+07:00,849.35,98,1,0.69,90.61
2024-01-17 01:00:00+07:00,853.32,101.04,1,0.7,90.48
2024-01-17 02:00:00+07:00,853.89,101.67,1,0.68,90.74
2024-01-17 03:00:00+07:00,852.7,101.36,1,0.6,91.79
2024-01-17 04:00:00+07:00,853.21,98.65,1,0.98,86.94
2024-01-17 05:00:00+07:00,853.71,95.73,1,1.44,81.41
2024-01-17 06:00:00+07:00,853.56,98.37,1,1.05,86.07
2024-01-17 07:00:00+07:00,853.56,98.37,1,1.05,86.07
2024-01-17 08:00:00+07:00,856.38,99.73,1,1.2,84.25
2024-01-17 09:00:00+07:00,855.35,98.57,1,1.23,83.89
2024-01-17 10:00:00+07:00,846.39,96.17,1,0.69,90.61
2024-01-17 11:00:00+07:00,845.14,94.44,1,0.84,88.69
2024-01-17 12:00:00+07:00,846.42,94.13,1,0.98,86.94
2024-01-17 13:00:00+07:00,846.67,95.53,1,0.8,89.2
2024-01-17 14:00:00+07:00,846.39,93.05,1,1.14,84.97
2024-01-18 15:00:00+07:00,839.49,97.02,1,0.18,97.46
2024-01-18 16:00:00+07:00,838.6,100.67,1,0,100
2024-01-18 17:00:00+07:00,840.17,99.6,1,0,100
2024-01-18 18:00:00+07:00,839.11,96.45,1,0.23,96.77
2024-01-18 19:00:00+07:00,842.6,100.64,1,0,100
2024-01-18 20:00:00+07:00,841.96,107.24,1,0,100
2024-01-18 21:00:00+07:00,841.32,112.04,1,0,100
2024-01-18 22:00:00+07:00,844.01,110.17,1,0,100
2024-01-18 23:00:00+07:00,842.29,106.62,1,0,100
2024-01-19 00:00:00+07:00,838.5,103.57,1,0,100
2024-01-19 01:00:00+07:00,837.54,100.68,1,0,100
2024-01-19 02:00:00+07:00,841.07,104.98,1,0,100
2024-01-19 03:00:00+07:00,840.26,105.44,1,0,100
2024-01-19 04:00:00+07:00,845.53,111.83,1,0,100
2024-01-19 05:00:00+07:00,848.02,117.01,1,0,100
2024-01-19 06:00:00+07:00,847.01,116.54,1,0,100
2024-01-19 07:00:00+07:00,842.81,112.35,1,0,100
2024-01-19 08:00:00+07:00,838.1,109.15,1,0,100
2024-01-19 09:00:00+07:00,839.46,112.97,1,0,100
2024-01-19 10:00:00+07:00,838.08,111.11,1,0,100
2024-01-19 11:00:00+07:00,839.67,110.53,1,0,100
2024-01-19 12:00:00+07:00,836.57,104.04,1,0,100
2024-01-19 13:00:00+07:00,838.64,107.97,1,0,100
2024-01-19 14:00:00+07:00,838.64,107.97,1,0,100
2024-01-19 15:00:00+07:00,838.64,107.97,1,0,100
2024-01-19 16:00:00+07:00,838.64,107.97,1,0,100
2024-01-19 17:00:00+07:00,842.25,113.32,1,0,100
2024-01-19 18:00:00+07:00,848.57,116.7,1,0,100
2024-01-19 19:00:00+07:00,850.04,117.25,1,0,100
2024-01-19 20:00:00+07:00,846.56,117.32,1,0,100
2024-01-19 21:00:00+07:00,842.65,115.48,1,0,100
2024-01-19 22:00:00+07:00,843.35,115.86,1,0,100
2024-01-19 23:00:00+07:00,845.23,116.31,1,0,100
2024-01-20 00:00:00+07:00,847.54,117.58,1,0,100
2024-01-20 01:00:00+07:00,847.7,118.25,1,0,100
2024-01-20 02:00:00+07:00,847.33,118.12,1,0,100
2024-01-20 03:00:00+07:00,845.03,118.07,1,0,100
2024-01-20 04:00:00+07:00,844.71,117.82,1,0,100
2024-01-20 05:00:00+07:00,842.17,116.67,1,0,100
2024-01-20 06:00:00+07:00,842.77,116.75,1,0,100
2024-01-20 07:00:00+07:00,845.08,117.74,1,0,100
2024-01-20 08:00:00+07:00,845.08,117.74,1,0,100
2024-01-20 09:00:00+07:00,848.88,119.12,1,0,100
2024-01-20 10:00:00+07:00,849.9,120.05,1,0,100
2024-01-20 11:00:00+07:00,849.87,119.2,1,0,100
2024-01-20 12:00:00+07:00,849.97,118.32,1,0,100
2024-01-20 13:00:00+07:00,850.66,117.8,1,0,100
2024-01-20 14:00:00+07:00,849.9,118.48,1,0,100
2024-01-20 15:00:00+07:00,849.9,118.48,1,0,100
2024-01-20 16:00:00+07:00,845.72,118.72,1,0,100
2024-01-20 17:00:00+07:00,845.72,118.72,1,0,100
2024-01-20 18:00:00+07:00,843.58,117.53,1,0,100
2024-01-20 19:00:00+07:00,842.01,117.08,1,0,100
2024-01-20 20:00:00+07:00,842.01,117.08,1,0,100
2024-01-20 21:00:00+07:00,842.79,113.19,1,0,100
2024-01-20 22:00:00+07:00,842.96,113.51,1,0,100
2024-01-20 23:00:00+07:00,843.98,114.17,1,0,100
2024-01-21 00:00:00+07:00,845.01,113.22,1,0,100
2024-01-21 01:00:00+07:00,845.28,113.67,1,0,100
2024-01-21 02:00:00+07:00,844.26,115.11,1,0,100
2024-01-21 03:00:00+07:00,844.26,116.95,1,0,100
2024-01-21 04:00:00+07:00,842.1,118.19,1,0,100
2024-01-21 05:00:00+07:00,841.86,118.17,1,0,100
2024-01-21 06:00:00+07:00,841.95,117.62,1,0,100
2024-01-21 07:00:00+07:00,841.46,118.62,1,0,100
2024-01-21 08:00:00+07:00,841.46,118.62,1,0,100
2024-01-21 09:00:00+07:00,847.05,119.24,1,0,100
2024-01-21 10:00:00+07:00,847.05,119.24,1,0,100
2024-01-21 11:00:00+07:00,847.05,119.24,1,0,100
2024-01-21 12:00:00+07:00,847,115.08,1,0,100
2024-01-21 13:00:00+07:00,846.41,112.91,1,0,100
2024-01-21 14:00:00+07:00,845.26,111.65,1,0,100
2024-01-21 15:00:00+07:00,845.26,111.65,1,0,100
2024-01-21 16:00:00+07:00,845.26,111.65,1,0,100
2024-01-21 17:00:00+07:00,845.26,111.65,1,0,100
2024-01-21 18:00:00+07:00,846.75,111.88,1,0,100
2024-01-21 19:00:00+07:00,847.05,113.44,1,0,100
2024-01-21 20:00:00+07:00,846.13,117.57,1,0,100
2024-01-21 21:00:00+07:00,849.06,118.12,1,0,100
2024-01-21 22:00:00+07:00,848.03,115.25,1,0,100
2024-01-21 23:00:00+07:00,848,113.33,1,0,100
2024-01-22 00:00:00+07:00,846.67,113.14,1,0,100
2024-01-22 01:00:00+07:00,846.64,110.97,1,0,100
2024-01-22 02:00:00+07:00,845.39,108,1,0,100
2024-01-22 03:00:00+07:00,843.51,104.95,1,0,100
2024-01-22 04:00:00+07:00,844.57,107.56,1,0,100
2024-01-22 05:00:00+07:00,844.4,109.03,1,0,100
2024-01-22 06:00:00+07:00,847.89,115.17,1,0,100
2024-01-22 07:00:00+07:00,847.89,115.17,1,0,100
2024-01-22 08:00:00+07:00,850.69,117.81,1,0,100
2024-01-22 09:00:00+07:00,852.51,118.54,1,0,100
2024-01-22 10:00:00+07:00,850.82,119.5,1,0,100
2024-01-22 11:00:00+07:00,851.03,119.46,1,0,100
2024-01-22 12:00:00+07:00,847.94,112.27,1,0,100
2024-01-22 13:00:00+07:00,854.19,113.86,1,0,100
2024-01-22 14:00:00+07:00,852.78,111.92,1,0,100
2024-01-22 15:00:00+07:00,852.78,111.92,1,0,100
2024-01-22 16:00:00+07:00,854.29,115.99,1,0,100
2024-01-22 17:00:00+07:00,853.27,112.5,1,0,100
2024-01-22 18:00:00+07:00,850.83,112.92,1,0,100
2024-01-22 19:00:00+07:00,850.83,112.92,1,0,100
2024-01-22 20:00:00+07:00,848.49,114.15,1,0,100
2024-01-22 21:00:00+07:00,848.68,112.88,1,0,100
2024-01-22 22:00:00+07:00,848.59,112.97,1,0,100
2024-01-22 23:00:00+07:00,848.13,113.33,1,0,100
2024-01-23 00:00:00+07:00,846.97,112.85,1,0,100
2024-01-23 01:00:00+07:00,847.73,112.35,1,0,100
2024-01-23 02:00:00+07:00,848.84,114.65,1,0,100
2024-01-23 03:00:00+07:00,846.96,112.04,1,0,100
2024-01-23 04:00:00+07:00,847.49,109.27,1,0,100
2024-01-23 05:00:00+07:00,850.91,107.03,1,0,100
2024-01-23 06:00:00+07:00,832.07,73.9,1,4.09,55.75
2024-01-23 07:00:00+07:00,834.32,80.4,1,2.7,68
2024-01-23 08:00:00+07:00,834.32,80.4,1,2.7,68
2024-01-23 09:00:00+07:00,849.62,88.32,1,2.25,72.51
2024-01-23 10:00:00+07:00,849.62,88.32,1,2.25,72.51
2024-01-23 11:00:00+07:00,854.47,89.46,1,2.59,69.07
2024-01-23 12:00:00+07:00,850.61,89.76,1,2.09,74.19
2024-01-23 13:00:00+07:00,850.61,89.76,1,2.09,74.19
2024-01-23 14:00:00+07:00,858.63,93.37,1,2.44,70.57
2024-01-23 15:00:00+07:00,858.63,93.37,1,2.44,70.57
2024-01-23 16:00:00+07:00,855.1,97.35,1,1.37,82.22
2024-01-23 17:00:00+07:00,854.44,96.83,1,1.37,82.22
2024-01-23 18:00:00+07:00,852.97,95.86,1,1.34,82.58
2024-01-23 19:00:00+07:00,855.13,97.53,1,1.35,82.46
2024-01-23 20:00:00+07:00,855.38,99.91,1,1.06,85.95
2024-01-23 21:00:00+07:00,856.44,100.38,1,1.12,85.21
2024-01-23 22:00:00+07:00,857.67,99.79,1,1.34,82.58
2024-01-23 23:00:00+07:00,858.37,99.41,1,1.48,80.94
2024-01-24 00:00:00+07:00,855.9,99.91,1,1.12,85.21
2024-01-24 01:00:00+07:00,855.6,99.76,1,1.1,85.46
2024-01-24 02:00:00+07:00,856.46,99.88,1,1.19,84.37
2024-01-24 03:00:00+07:00,854.32,102.25,1,0.66,91
2024-01-24 04:00:00+07:00,834.51,86.38,1,1.55,80.14
2024-01-24 05:00:00+07:00,838.16,82.86,1,2.38,71.18
2024-01-24 06:00:00+07:00,835.97,81.84,1,2.48,70.17
2024-01-24 07:00:00+07:00,835.65,87.4,1,1.42,81.64
2024-01-24 08:00:00+07:00,841.41,89.77,1,1.31,82.93
2024-01-24 09:00:00+07:00,841.41,89.77,1,1.31,82.93
2024-01-24 10:00:00+07:00,846.08,93.91,1,0.99,86.81
2024-01-24 11:00:00+07:00,853.01,92.26,1,1.92,76.01
2024-01-24 12:00:00+07:00,860.02,90.25,1,3.21,63.22
2024-01-24 13:00:00+07:00,857.39,90.8,1,2.73,67.71
2024-01-24 14:00:00+07:00,857.39,90.8,1,2.73,67.71
2024-01-24 15:00:00+07:00,857.39,90.8,1,2.73,67.71
2024-01-24 16:00:00+07:00,857.93,103.14,1,0.97,87.06
2024-01-24 17:00:00+07:00,856.89,105.94,1,0.57,92.18
2024-01-24 18:00:00+07:00,855.94,106.32,1,0.43,94.04
2024-01-24 19:00:00+07:00,854.16,108.62,1,0.07,99
2024-01-24 20:00:00+07:00,846.6,112.9,1,0,100
2024-01-24 21:00:00+07:00,842.35,104.37,1,0,100
2024-01-24 22:00:00+07:00,840.54,97.3,1,0.19,97.32
2024-01-24 23:00:00+07:00,839.81,93.5,1,0.65,91.13
2024-01-25 00:00:00+07:00,839.63,93.85,1,0.59,91.92
2024-01-25 01:00:00+07:00,840.11,94.97,1,0.46,93.64
2024-01-25 02:00:00+07:00,839.8,93.98,1,0.58,92.05
2024-01-25 03:00:00+07:00,839.94,92.01,1,0.87,88.31
2024-01-25 04:00:00+07:00,839.51,90.09,1,1.15,84.85
2024-01-25 05:00:00+07:00,841.17,89.82,1,1.28,83.29
2024-01-25 06:00:00+07:00,838.86,87.94,1,1.47,81.06
2024-01-25 07:00:00+07:00,837.92,87.09,1,1.57,79.91
2024-01-25 08:00:00+07:00,837.48,87.98,1,1.39,81.99
2024-01-25 09:00:00+07:00,842.12,89.54,1,1.39,81.99
2024-01-25 10:00:00+07:00,845.01,89.8,1,1.56,80.02
2024-01-25 11:00:00+07:00,841.33,99.65,1,0,100
2024-01-25 12:00:00+07:00,846.03,99.34,1,0.27,96.22
2024-01-25 13:00:00+07:00,849.99,96.61,1,0.94,87.43
2024-01-25 14:00:00+07:00,853.98,96.61,1,1.34,82.58
2024-01-25 16:00:00+07:00,853.98,96.61,1,1.34,82.58
2024-01-25 17:00:00+07:00,840.3,100.26,1,0,100
2024-01-25 18:00:00+07:00,840.2,97.22,1,0.18,97.46
2024-01-25 19:00:00+07:00,839.8,97.76,1,0.1,98.58
2024-01-25 20:00:00+07:00,845.71,110.74,1,0,100
2024-01-25 21:00:00+07:00,846.25,111.57,1,0,100
2024-01-25 22:00:00+07:00,841.12,107.04,1,0,100
2024-01-25 23:00:00+07:00,840.86,100.33,1,0,100
2024-01-26 00:00:00+07:00,841.26,98.44,1,0.09,98.72
2024-01-26 01:00:00+07:00,840.59,97.96,1,0.11,98.44
2024-01-26 02:00:00+07:00,839.16,95.52,1,0.35,95.12
2024-01-26 03:00:00+07:00,838.88,99.2,1,0,100
2024-01-26 04:00:00+07:00,839.72,102.1,1,0,100
2024-01-26 05:00:00+07:00,839.26,98.51,1,0,100
2024-01-26 06:00:00+07:00,839.43,101.08,1,0,100
2024-01-26 07:00:00+07:00,839.43,101.08,1,0,100
2024-01-26 08:00:00+07:00,844.97,108.04,1,0,100
2024-01-26 09:00:00+07:00,844.97,108.04,1,0,100
2024-01-26 10:00:00+07:00,844.97,108.04,1,0,100
2024-01-26 11:00:00+07:00,842.02,88.66,1,1.54,80.25
2024-01-26 12:00:00+07:00,842.02,88.66,1,1.54,80.25
2024-01-26 13:00:00+07:00,850.51,96.1,1,1.06,85.95
2024-01-26 14:00:00+07:00,856.29,102.99,1,0.8,89.2
2024-01-26 15:00:00+07:00,857.49,106.8,1,0.56,92.31
2024-01-26 16:00:00+07:00,859.69,109.99,1,0.56,92.31
2024-01-26 17:00:00+07:00,855.91,112.43,1,0,100
2024-01-26 18:00:00+07:00,857.23,118.04,1,0,100
2024-01-26 19:00:00+07:00,851.39,117.91,1,0,100
2024-01-26 20:00:00+07:00,848.91,112.03,1,0,100
2024-01-26 21:00:00+07:00,844.95,108.6,1,0,100
2024-01-26 22:00:00+07:00,848.67,110.32,1,0,100
2024-01-26 23:00:00+07:00,854.88,110.55,1,0.01,99.86
2024-01-27 15:00:00+07:00,842.74,86.74,1,1.93,75.9
2024-01-27 16:00:00+07:00,845.02,104.47,1,0,100
2024-01-27 17:00:00+07:00,846.26,109.82,1,0,100
2024-01-27 18:00:00+07:00,846.26,109.82,1,0,100
2024-01-27 19:00:00+07:00,854.07,112.66,1,0,100
2024-01-27 20:00:00+07:00,854.94,116.82,1,0,100
2024-01-27 21:00:00+07:00,854.94,116.82,1,0,100
2024-01-27 22:00:00+07:00,852.19,118.94,1,0,100
2024-01-27 23:00:00+07:00,852.3,118.61,1,0,100
2024-01-28 00:00:00+07:00,826.94,112.05,1,0,100
2024-01-28 01:00:00+07:00,851.88,101.44,1,0.51,92.97
2024-01-28 02:00:00+07:00,853.26,101.42,1,0.65,91.13
2024-01-28 03:00:00+07:00,853.43,100.67,1,0.75,89.84
2024-01-28 04:00:00+07:00,853.49,101.09,1,0.71,90.35
2024-01-28 05:00:00+07:00,852.75,100.61,1,0.69,90.61
2024-01-28 06:00:00+07:00,852.88,100.65,1,0.7,90.48
2024-01-28 07:00:00+07:00,853.56,100.64,1,0.77,89.58
2024-01-28 08:00:00+07:00,854.09,101.81,1,0.69,90.61
2024-01-28 09:00:00+07:00,854.98,99.27,1,1.09,85.58
2024-01-28 10:00:00+07:00,854.98,99.27,1,1.09,85.58
2024-01-28 12:00:00+07:00,858.65,93.09,1,2.49,70.07
2024-01-28 13:00:00+07:00,850.5,94.68,1,1.26,83.53
2024-01-28 15:00:00+07:00,847.35,98.96,1,0.41,94.31
2024-01-28 16:00:00+07:00,858.7,108.37,1,0.56,92.31
2024-01-28 17:00:00+07:00,853.63,109.13,1,0,100
2024-01-28 18:00:00+07:00,855.11,109.56,1,0.09,98.72
2024-01-28 19:00:00+07:00,860.9,106.65,1,0.98,86.94
2024-01-28 20:00:00+07:00,859.83,106.75,1,0.84,88.69
2024-01-28 21:00:00+07:00,858.57,104.17,1,0.94,87.43
2024-01-28 22:00:00+07:00,855.68,105.9,1,0.44,93.91
2024-01-28 23:00:00+07:00,856.18,107.13,1,0.38,94.72
2024-01-29 00:00:00+07:00,856.02,103.45,1,0.72,90.23
2024-01-29 01:00:00+07:00,853.51,103.84,1,0.41,94.31
2024-01-29 02:00:00+07:00,855.27,106.08,1,0.38,94.72
2024-01-29 03:00:00+07:00,856.49,107.18,1,0.41,94.31
2024-01-29 04:00:00+07:00,857.63,108.26,1,0.45,93.77
2024-01-29 05:00:00+07:00,856.84,109.56,1,0.27,96.22
2024-01-29 06:00:00+07:00,856.01,110.62,1,0.11,98.44
2024-01-29 07:00:00+07:00,855.55,113.97,1,0,100
2024-01-29 08:00:00+07:00,857.59,115.03,1,0.05,99.29
2024-01-29 09:00:00+07:00,861.75,108.57,1,0.92,87.68
2024-01-29 10:00:00+07:00,862.34,96.51,1,2.47,70.27
2024-01-29 11:00:00+07:00,858.24,104.54,1,0.86,88.44
2024-01-29 12:00:00+07:00,860.76,107.58,1,0.88,88.19
2024-01-29 13:00:00+07:00,853.15,99.38,1,0.88,88.19
2024-01-29 14:00:00+07:00,849.44,102.67,1,0.17,97.6
2024-01-29 15:00:00+07:00,852.18,107.72,1,0,100
2024-01-29 16:00:00+07:00,851.17,111.79,1,0,100
2024-01-29 17:00:00+07:00,856.16,115.82,1,0,100
2024-01-29 19:00:00+07:00,855.28,116.44,1,0,100
2024-01-29 20:00:00+07:00,855.09,118.01,1,0,100
2024-01-29 22:00:00+07:00,855.01,117.72,1,0,100
2024-01-29 23:00:00+07:00,852.63,117.24,1,0,100
2024-01-30 01:00:00+07:00,853.48,99.38,1,0.92,87.68
2024-01-30 03:00:00+07:00,858.24,96.63,1,1.86,76.67
2024-01-30 04:00:00+07:00,859.34,96.12,1,2.09,74.19
2024-01-30 05:00:00+07:00,858.43,95.13,1,2.12,73.87
2024-01-30 06:00:00+07:00,857.89,95.89,1,1.93,75.9
2024-01-30 07:00:00+07:00,859.76,94.49,1,2.41,70.87
2024-01-30 08:00:00+07:00,858.78,96.12,1,2.01,75.04
2024-01-30 09:00:00+07:00,860.46,98.27,1,1.92,76.01
2024-01-30 10:00:00+07:00,863.28,97.31,1,2.49,70.07
2024-01-30 11:00:00+07:00,861.86,90.07,1,3.53,60.39
2024-01-30 12:00:00+07:00,868.17,90.13,1,4.63,51.61
2024-01-30 15:00:00+07:00,863.2,107.93,1,1.17,84.61
2024-01-30 16:00:00+07:00,861.09,106.86,1,0.99,86.81
2024-01-30 17:00:00+07:00,863.86,104.65,1,1.6,79.57
2024-01-30 18:00:00+07:00,862.3,104.79,1,1.36,82.34
2024-01-30 19:00:00+07:00,860.38,110.31,1,0.62,91.52
2024-01-30 20:00:00+07:00,858.95,112.35,1,0.32,95.53
2024-01-30 21:00:00+07:00,857.43,111.62,1,0.2,97.18
2024-01-30 22:00:00+07:00,855.58,112.43,1,0,100
2024-01-30 23:00:00+07:00,854.27,112.31,1,0,100
2024-01-31 00:00:00+07:00,851.02,112.59,1,0,100
2024-01-31 14:00:00+07:00,859.41,111.32,1,0.43,94.04
2024-01-31 15:00:00+07:00,863.69,112.75,1,0.87,88.31
2024-01-31 16:00:00+07:00,861.93,112.46,1,0.66,91
2024-01-31 17:00:00+07:00,861.61,111.93,1,0.66,91
2024-01-31 18:00:00+07:00,861.47,106.72,1,1.05,86.07
2024-01-31 19:00:00+07:00,861.99,106.66,1,1.13,85.09
2024-01-31 20:00:00+07:00,858.46,109.66,1,0.44,93.91
2024-01-31 21:00:00+07:00,855.49,110.34,1,0.08,98.86
2024-01-31 22:00:00+07:00,856.25,109.44,1,0.21,97.04
2024-01-31 23:00:00+07:00,853.66,112.07,1,0,100
2024-02-01 00:00:00+07:00,853.88,110.86,1,0,100
2024-02-01 01:00:00+07:00,854.55,109.45,1,0.05,99.29
2024-02-01 02:00:00+07:00,854.43,110.98,1,0,100
2024-02-01 03:00:00+07:00,855.5,109.61,1,0.13,98.16
2024-02-01 04:00:00+07:00,854.11,112.38,1,0,100
2024-02-01 05:00:00+07:00,852.36,112.6,1,0,100
2024-02-01 07:00:00+07:00,852.44,110.76,1,0,100
2024-02-01 10:00:00+07:00,857.66,118.88,1,0,100
2024-02-01 11:00:00+07:00,858.93,120.09,1,0.06,99.15
2024-02-01 12:00:00+07:00,861.87,120.6,1,0.36,94.99
2024-02-01 13:00:00+07:00,859.23,120.97,1,0.08,98.86
2024-02-01 14:00:00+07:00,861.21,120.9,1,0.29,95.94
2024-02-01 15:00:00+07:00,862.28,120.78,1,0.41,94.31
2024-02-01 16:00:00+07:00,861.12,120.07,1,0.29,95.94
2024-02-01 17:00:00+07:00,859.38,117.06,1,0.16,97.74
2024-02-01 18:00:00+07:00,856.42,109.33,1,0.24,96.63
2024-02-01 19:00:00+07:00,854.94,110.81,1,0,100
2024-02-01 20:00:00+07:00,853.7,113.1,1,0,100
2024-02-01 21:00:00+07:00,855.68,115.1,1,0,100
2024-02-01 23:00:00+07:00,854.09,112.55,1,0,100
2024-02-02 00:00:00+07:00,854.25,111.77,1,0,100
2024-02-02 01:00:00+07:00,856.54,114.39,1,0,100
2024-02-02 02:00:00+07:00,857.52,115.68,1,0.02,99.71
2024-02-02 03:00:00+07:00,854.58,114.57,1,0,100
2024-02-02 04:00:00+07:00,854.21,112.36,1,0,100
2024-02-02 05:00:00+07:00,854.27,114.32,1,0,100
2024-02-02 06:00:00+07:00,854.06,114.39,1,0,100
2024-02-02 07:00:00+07:00,856.21,115.32,1,0,100
2024-02-02 08:00:00+07:00,856.74,115.74,1,0,100
2024-02-02 09:00:00+07:00,858.33,117.48,1,0.04,99.43
2024-02-02 10:00:00+07:00,860.06,118.47,1,0.2,97.18
2024-02-02 11:00:00+07:00,860.4,117.63,1,0.26,96.35
2024-02-02 12:00:00+07:00,862.26,117.9,1,0.46,93.64
2024-02-02 13:00:00+07:00,863.79,120.16,1,0.59,91.92
2024-02-02 14:00:00+07:00,864.39,121.01,1,0.66,91
2024-02-02 16:00:00+07:00,866.64,120.5,1,0.95,87.31
2024-02-02 17:00:00+07:00,861.95,120.09,1,0.38,94.72
2024-02-02 18:00:00+07:00,857.85,118.39,1,0,100
2024-02-02 19:00:00+07:00,856.5,117.06,1,0,100
2024-02-02 20:00:00+07:00,856.03,115.18,1,0,100
2024-02-02 21:00:00+07:00,856.43,116.36,1,0,100
2024-02-02 22:00:00+07:00,856.67,117.52,1,0,100
